,id,link,year,week,result
5312,5312,https://www.transfermarkt.com/alanyaspor_kayserispor/index/spielbericht/3069817,18,13,5
5313,5313,https://www.transfermarkt.com/mke-ankaragucu_besiktas-jk/index/spielbericht/3069815,18,13,-3
5314,5314,https://www.transfermarkt.com/sivasspor_caykur-rizespor/index/spielbericht/3069818,18,13,0
5315,5315,https://www.transfermarkt.com/akhisarspor_bursaspor/index/spielbericht/3069820,18,13,-2
5316,5316,https://www.transfermarkt.com/trabzonspor_fenerbahce/index/spielbericht/3069816,18,13,1
5317,5317,https://www.transfermarkt.com/kasimpasa_yeni-malatyaspor/index/spielbericht/3069821,18,13,3
5318,5318,https://www.transfermarkt.com/goztepe_basaksehir-fk/index/spielbericht/3069823,18,13,-2
5319,5319,https://www.transfermarkt.com/caykur-rizespor_mke-ankaragucu/index/spielbericht/3069825,18,14,0
5320,5320,https://www.transfermarkt.com/konyaspor_alanyaspor/index/spielbericht/3069830,18,14,2
5321,5321,https://www.transfermarkt.com/basaksehir-fk_sivasspor/index/spielbericht/3069824,18,14,-1
5322,5322,https://www.transfermarkt.com/antalyaspor_goztepe/index/spielbericht/3069828,18,14,1
5323,5323,https://www.transfermarkt.com/kayserispor_trabzonspor/index/spielbericht/3069831,18,14,-2
5324,5324,https://www.transfermarkt.com/bursaspor_buyuksehir-belediye-erzurumspor/index/spielbericht/3069826,18,14,1
5325,5325,https://www.transfermarkt.com/besiktas-jk_galatasaray/index/spielbericht/3069829,18,14,1
5326,5326,https://www.transfermarkt.com/yeni-malatyaspor_akhisarspor/index/spielbericht/3069827,18,14,0
5327,5327,https://www.transfermarkt.com/fenerbahce_kasimpasa/index/spielbericht/3069832,18,14,0
5328,5328,https://www.transfermarkt.com/alanyaspor_besiktas-jk/index/spielbericht/3069835,18,15,0
5329,5329,https://www.transfermarkt.com/sivasspor_goztepe/index/spielbericht/3069836,18,15,2
5330,5330,https://www.transfermarkt.com/trabzonspor_konyaspor/index/spielbericht/3069839,18,15,3
5331,5331,https://www.transfermarkt.com/galatasaray_caykur-rizespor/index/spielbericht/3069840,18,15,0
5332,5332,https://www.transfermarkt.com/buyuksehir-belediye-erzurumspor_yeni-malatyaspor/index/spielbericht/3069837,18,15,-2
5333,5333,https://www.transfermarkt.com/bursaspor_antalyaspor/index/spielbericht/3069841,18,15,-2
5334,5334,https://www.transfermarkt.com/akhisarspor_fenerbahce/index/spielbericht/3069834,18,15,3
5335,5335,https://www.transfermarkt.com/mke-ankaragucu_basaksehir-fk/index/spielbericht/3069833,18,15,-1
5336,5336,https://www.transfermarkt.com/kasimpasa_kayserispor/index/spielbericht/3069838,18,15,-3
5337,5337,https://www.transfermarkt.com/goztepe_bursaspor/index/spielbericht/3069844,18,16,0
5338,5338,https://www.transfermarkt.com/caykur-rizespor_alanyaspor/index/spielbericht/3069842,18,16,0
5339,5339,https://www.transfermarkt.com/sivasspor_mke-ankaragucu/index/spielbericht/3069846,18,16,4
5340,5340,https://www.transfermarkt.com/konyaspor_kasimpasa/index/spielbericht/3069849,18,16,1
5341,5341,https://www.transfermarkt.com/basaksehir-fk_galatasaray/index/spielbericht/3069847,18,16,0
5342,5342,https://www.transfermarkt.com/yeni-malatyaspor_antalyaspor/index/spielbericht/3069845,18,16,2
5343,5343,https://www.transfermarkt.com/kayserispor_akhisarspor/index/spielbericht/3069843,18,16,1
5344,5344,https://www.transfermarkt.com/besiktas-jk_trabzonspor/index/spielbericht/3069848,18,16,0
5345,5345,https://www.transfermarkt.com/fenerbahce_buyuksehir-belediye-erzurumspor/index/spielbericht/3069850,18,16,0
5346,5346,https://www.transfermarkt.com/mke-ankaragucu_goztepe/index/spielbericht/3069851,18,17,-3
5347,5347,https://www.transfermarkt.com/alanyaspor_basaksehir-fk/index/spielbericht/3069858,18,17,0
5348,5348,https://www.transfermarkt.com/kasimpasa_besiktas-jk/index/spielbericht/3069852,18,17,3
5349,5349,https://www.transfermarkt.com/buyuksehir-belediye-erzurumspor_kayserispor/index/spielbericht/3069855,18,17,0
5350,5350,https://www.transfermarkt.com/trabzonspor_caykur-rizespor/index/spielbericht/3069857,18,17,3
5351,5351,https://www.transfermarkt.com/bursaspor_yeni-malatyaspor/index/spielbericht/3069859,18,17,0
5352,5352,https://www.transfermarkt.com/galatasaray_sivasspor/index/spielbericht/3069853,18,17,2
5353,5353,https://www.transfermarkt.com/antalyaspor_fenerbahce/index/spielbericht/3069854,18,17,0
5354,5354,https://www.transfermarkt.com/akhisarspor_konyaspor/index/spielbericht/3069856,18,17,0
5355,5355,https://www.transfermarkt.com/akhisarspor_besiktas-jk/index/spielbericht/3069864,18,18,-3
5356,5356,https://www.transfermarkt.com/buyuksehir-belediye-erzurumspor_konyaspor/index/spielbericht/3069865,18,18,-1
5357,5357,https://www.transfermarkt.com/yeni-malatyaspor_goztepe/index/spielbericht/3069868,18,18,1
5358,5358,https://www.transfermarkt.com/antalyaspor_kayserispor/index/spielbericht/3069866,18,18,0
5359,5359,https://www.transfermarkt.com/galatasaray_mke-ankaragucu/index/spielbericht/3069860,18,18,6
5360,5360,https://www.transfermarkt.com/alanyaspor_sivasspor/index/spielbericht/3069863,18,18,2
5361,5361,https://www.transfermarkt.com/trabzonspor_basaksehir-fk/index/spielbericht/3069861,18,18,-2
5362,5362,https://www.transfermarkt.com/kasimpasa_caykur-rizespor/index/spielbericht/3069862,18,18,-1
5363,5363,https://www.transfermarkt.com/bursaspor_fenerbahce/index/spielbericht/3069867,18,18,0
5364,5364,https://www.transfermarkt.com/besiktas-jk_buyuksehir-belediye-erzurumspor/index/spielbericht/3069872,18,19,0
5365,5365,https://www.transfermarkt.com/kayserispor_bursaspor/index/spielbericht/3069870,18,19,0
5366,5366,https://www.transfermarkt.com/goztepe_galatasaray/index/spielbericht/3069875,18,19,-1
5367,5367,https://www.transfermarkt.com/caykur-rizespor_akhisarspor/index/spielbericht/3069876,18,19,2
5368,5368,https://www.transfermarkt.com/konyaspor_antalyaspor/index/spielbericht/3069871,18,19,2
5369,5369,https://www.transfermarkt.com/sivasspor_trabzonspor/index/spielbericht/3069869,18,19,0
5370,5370,https://www.transfermarkt.com/basaksehir-fk_kasimpasa/index/spielbericht/3069873,18,19,2
5371,5371,https://www.transfermarkt.com/mke-ankaragucu_alanyaspor/index/spielbericht/3069874,18,19,-2
5372,5372,https://www.transfermarkt.com/fenerbahce_yeni-malatyaspor/index/spielbericht/3069877,18,19,1
5373,5373,https://www.transfermarkt.com/fenerbahce_goztepe/index/spielbericht/3069878,18,20,2
5374,5374,https://www.transfermarkt.com/yeni-malatyaspor_kayserispor/index/spielbericht/3069884,18,20,0
5375,5375,https://www.transfermarkt.com/kasimpasa_sivasspor/index/spielbericht/3069879,18,20,-2
5376,5376,https://www.transfermarkt.com/trabzonspor_mke-ankaragucu/index/spielbericht/3069881,18,20,1
5377,5377,https://www.transfermarkt.com/alanyaspor_galatasaray/index/spielbericht/3069885,18,20,0
5378,5378,https://www.transfermarkt.com/buyuksehir-belediye-erzurumspor_caykur-rizespor/index/spielbericht/3069883,18,20,-1
5379,5379,https://www.transfermarkt.com/akhisarspor_basaksehir-fk/index/spielbericht/3069882,18,20,-3
5380,5380,https://www.transfermarkt.com/antalyaspor_besiktas-jk/index/spielbericht/3069880,18,20,-4
5381,5381,https://www.transfermarkt.com/bursaspor_konyaspor/index/spielbericht/3069886,18,20,0
5382,5382,https://www.transfermarkt.com/kayserispor_fenerbahce/index/spielbericht/3069889,18,21,1
5383,5383,https://www.transfermarkt.com/basaksehir-fk_buyuksehir-belediye-erzurumspor/index/spielbericht/3069887,18,21,0
5384,5384,https://www.transfermarkt.com/caykur-rizespor_antalyaspor/index/spielbericht/3069890,18,21,0
5385,5385,https://www.transfermarkt.com/besiktas-jk_bursaspor/index/spielbericht/3069894,18,21,2
5386,5386,https://www.transfermarkt.com/konyaspor_yeni-malatyaspor/index/spielbericht/3069895,18,21,0
5387,5387,https://www.transfermarkt.com/goztepe_alanyaspor/index/spielbericht/3069893,18,21,1
5388,5388,https://www.transfermarkt.com/galatasaray_trabzonspor/index/spielbericht/3069892,18,21,2
5389,5389,https://www.transfermarkt.com/mke-ankaragucu_kasimpasa/index/spielbericht/3069888,18,21,3
5390,5390,https://www.transfermarkt.com/sivasspor_akhisarspor/index/spielbericht/3069891,18,21,1
5391,5391,https://www.transfermarkt.com/yeni-malatyaspor_besiktas-jk/index/spielbericht/3069903,18,22,-1
5392,5392,https://www.transfermarkt.com/akhisarspor_mke-ankaragucu/index/spielbericht/3069896,18,22,0
5393,5393,https://www.transfermarkt.com/bursaspor_caykur-rizespor/index/spielbericht/3069902,18,22,-2
5394,5394,https://www.transfermarkt.com/fenerbahce_konyaspor/index/spielbericht/3069904,18,22,0
5395,5395,https://www.transfermarkt.com/buyuksehir-belediye-erzurumspor_sivasspor/index/spielbericht/3069900,18,22,2
5396,5396,https://www.transfermarkt.com/trabzonspor_alanyaspor/index/spielbericht/3069897,18,22,-2
5397,5397,https://www.transfermarkt.com/kayserispor_goztepe/index/spielbericht/3069899,18,22,1
5398,5398,https://www.transfermarkt.com/kasimpasa_galatasaray/index/spielbericht/3069898,18,22,-3
5399,5399,https://www.transfermarkt.com/antalyaspor_basaksehir-fk/index/spielbericht/3069901,18,22,-1
5400,5400,https://www.transfermarkt.com/goztepe_trabzonspor/index/spielbericht/3069906,18,23,-2
5401,5401,https://www.transfermarkt.com/caykur-rizespor_yeni-malatyaspor/index/spielbericht/3069907,18,23,3
5402,5402,https://www.transfermarkt.com/sivasspor_antalyaspor/index/spielbericht/3069908,18,23,-1
5403,5403,https://www.transfermarkt.com/alanyaspor_kasimpasa/index/spielbericht/3069905,18,23,3
5404,5404,https://www.transfermarkt.com/mke-ankaragucu_buyuksehir-belediye-erzurumspor/index/spielbericht/3069909,18,23,1
5405,5405,https://www.transfermarkt.com/konyaspor_kayserispor/index/spielbericht/3069911,18,23,-1
5406,5406,https://www.transfermarkt.com/galatasaray_akhisarspor/index/spielbericht/3069910,18,23,1
5407,5407,https://www.transfermarkt.com/basaksehir-fk_bursaspor/index/spielbericht/3069913,18,23,3
5408,5408,https://www.transfermarkt.com/besiktas-jk_fenerbahce/index/spielbericht/3069912,18,23,0
5409,5409,https://www.transfermarkt.com/antalyaspor_mke-ankaragucu/index/spielbericht/3069914,18,24,-2
5410,5410,https://www.transfermarkt.com/bursaspor_sivasspor/index/spielbericht/3069917,18,24,1
5411,5411,https://www.transfermarkt.com/kayserispor_besiktas-jk/index/spielbericht/3069919,18,24,0
5412,5412,https://www.transfermarkt.com/fenerbahce_caykur-rizespor/index/spielbericht/3069915,18,24,1
5413,5413,https://www.transfermarkt.com/konyaspor_goztepe/index/spielbericht/3069922,18,24,0
5414,5414,https://www.transfermarkt.com/yeni-malatyaspor_basaksehir-fk/index/spielbericht/3069918,18,24,-2
5415,5415,https://www.transfermarkt.com/buyuksehir-belediye-erzurumspor_galatasaray/index/spielbericht/3069921,18,24,0
5416,5416,https://www.transfermarkt.com/kasimpasa_trabzonspor/index/spielbericht/3069916,18,24,0
5417,5417,https://www.transfermarkt.com/akhisarspor_alanyaspor/index/spielbericht/3069920,18,24,2
5418,5418,https://www.transfermarkt.com/sivasspor_yeni-malatyaspor/index/spielbericht/3069923,18,25,2
5419,5419,https://www.transfermarkt.com/trabzonspor_akhisarspor/index/spielbericht/3069927,18,25,1
5420,5420,https://www.transfermarkt.com/basaksehir-fk_fenerbahce/index/spielbericht/3069925,18,25,1
5421,5421,https://www.transfermarkt.com/mke-ankaragucu_bursaspor/index/spielbericht/3069931,18,25,0
5422,5422,https://www.transfermarkt.com/alanyaspor_buyuksehir-belediye-erzurumspor/index/spielbericht/3069924,18,25,1
5423,5423,https://www.transfermarkt.com/goztepe_kasimpasa/index/spielbericht/3069928,18,25,0
5424,5424,https://www.transfermarkt.com/caykur-rizespor_kayserispor/index/spielbericht/3069930,18,25,3
5425,5425,https://www.transfermarkt.com/besiktas-jk_konyaspor/index/spielbericht/3069929,18,25,1
5426,5426,https://www.transfermarkt.com/galatasaray_antalyaspor/index/spielbericht/3069926,18,25,5
5427,5427,https://www.transfermarkt.com/fenerbahce_sivasspor/index/spielbericht/3069936,18,26,1
5428,5428,https://www.transfermarkt.com/konyaspor_caykur-rizespor/index/spielbericht/3069937,18,26,-2
5429,5429,https://www.transfermarkt.com/akhisarspor_kasimpasa/index/spielbericht/3069933,18,26,-1
5430,5430,https://www.transfermarkt.com/buyuksehir-belediye-erzurumspor_trabzonspor/index/spielbericht/3069938,18,26,-1
5431,5431,https://www.transfermarkt.com/antalyaspor_alanyaspor/index/spielbericht/3069939,18,26,3
5432,5432,https://www.transfermarkt.com/besiktas-jk_goztepe/index/spielbericht/3069940,18,26,1
5433,5433,https://www.transfermarkt.com/yeni-malatyaspor_mke-ankaragucu/index/spielbericht/3069935,18,26,2
5434,5434,https://www.transfermarkt.com/kayserispor_basaksehir-fk/index/spielbericht/3069932,18,26,0
5435,5435,https://www.transfermarkt.com/bursaspor_galatasaray/index/spielbericht/3069934,18,26,-1
5436,5436,https://www.transfermarkt.com/trabzonspor_antalyaspor/index/spielbericht/3069944,18,27,3
5437,5437,https://www.transfermarkt.com/sivasspor_kayserispor/index/spielbericht/3069941,18,27,-2
5438,5438,https://www.transfermarkt.com/alanyaspor_bursaspor/index/spielbericht/3069942,18,27,1
5439,5439,https://www.transfermarkt.com/galatasaray_yeni-malatyaspor/index/spielbericht/3069943,18,27,3
5440,5440,https://www.transfermarkt.com/kasimpasa_buyuksehir-belediye-erzurumspor/index/spielbericht/3069945,18,27,1
5441,5441,https://www.transfermarkt.com/goztepe_akhisarspor/index/spielbericht/3069946,18,27,-1
5442,5442,https://www.transfermarkt.com/mke-ankaragucu_fenerbahce/index/spielbericht/3069949,18,27,0
5443,5443,https://www.transfermarkt.com/basaksehir-fk_konyaspor/index/spielbericht/3069948,18,27,2
5444,5444,https://www.transfermarkt.com/caykur-rizespor_besiktas-jk/index/spielbericht/3069947,18,27,-5
5445,5445,https://www.transfermarkt.com/bursaspor_trabzonspor/index/spielbericht/3069951,18,28,-1
5446,5446,https://www.transfermarkt.com/caykur-rizespor_goztepe/index/spielbericht/3069952,18,28,1
5447,5447,https://www.transfermarkt.com/konyaspor_sivasspor/index/spielbericht/3069954,18,28,0
5448,5448,https://www.transfermarkt.com/besiktas-jk_basaksehir-fk/index/spielbericht/3069955,18,28,1
5449,5449,https://www.transfermarkt.com/kayserispor_mke-ankaragucu/index/spielbericht/3069953,18,28,-2
5450,5450,https://www.transfermarkt.com/yeni-malatyaspor_alanyaspor/index/spielbericht/3069957,18,28,0
5451,5451,https://www.transfermarkt.com/antalyaspor_kasimpasa/index/spielbericht/3069950,18,28,1
5452,5452,https://www.transfermarkt.com/fenerbahce_galatasaray/index/spielbericht/3069958,18,28,0
5453,5453,https://www.transfermarkt.com/buyuksehir-belediye-erzurumspor_akhisarspor/index/spielbericht/3069956,18,28,1
5454,5454,https://www.transfermarkt.com/kasimpasa_bursaspor/index/spielbericht/3069961,18,29,0
5455,5455,https://www.transfermarkt.com/trabzonspor_yeni-malatyaspor/index/spielbericht/3069962,18,29,1
5456,5456,https://www.transfermarkt.com/akhisarspor_antalyaspor/index/spielbericht/3069963,18,29,-1
5457,5457,https://www.transfermarkt.com/galatasaray_kayserispor/index/spielbericht/3069960,18,29,2
5458,5458,https://www.transfermarkt.com/goztepe_buyuksehir-belediye-erzurumspor/index/spielbericht/3069964,18,29,-1
5459,5459,https://www.transfermarkt.com/mke-ankaragucu_konyaspor/index/spielbericht/3069966,18,29,0
5460,5460,https://www.transfermarkt.com/basaksehir-fk_caykur-rizespor/index/spielbericht/3069965,18,29,0
5461,5461,https://www.transfermarkt.com/alanyaspor_fenerbahce/index/spielbericht/3069967,18,29,1
5462,5462,https://www.transfermarkt.com/sivasspor_besiktas-jk/index/spielbericht/3069959,18,29,-1
5463,5463,https://www.transfermarkt.com/basaksehir-fk_goztepe/index/spielbericht/3069976,18,30,-2
5464,5464,https://www.transfermarkt.com/caykur-rizespor_sivasspor/index/spielbericht/3069971,18,30,0
5465,5465,https://www.transfermarkt.com/antalyaspor_buyuksehir-belediye-erzurumspor/index/spielbericht/3069972,18,30,0
5466,5466,https://www.transfermarkt.com/fenerbahce_trabzonspor/index/spielbericht/3069969,18,30,0
5467,5467,https://www.transfermarkt.com/kayserispor_alanyaspor/index/spielbericht/3069970,18,30,0
5468,5468,https://www.transfermarkt.com/bursaspor_akhisarspor/index/spielbericht/3069973,18,30,0
5469,5469,https://www.transfermarkt.com/besiktas-jk_mke-ankaragucu/index/spielbericht/3069968,18,30,3
5470,5470,https://www.transfermarkt.com/yeni-malatyaspor_kasimpasa/index/spielbericht/3069974,18,30,1
5471,5471,https://www.transfermarkt.com/konyaspor_galatasaray/index/spielbericht/3069975,18,30,0
5472,5472,https://www.transfermarkt.com/sivasspor_basaksehir-fk/index/spielbericht/3069977,18,31,0
5473,5473,https://www.transfermarkt.com/mke-ankaragucu_caykur-rizespor/index/spielbericht/3069978,18,31,0
5474,5474,https://www.transfermarkt.com/buyuksehir-belediye-erzurumspor_bursaspor/index/spielbericht/3069979,18,31,2
5475,5475,https://www.transfermarkt.com/kasimpasa_fenerbahce/index/spielbericht/3069985,18,31,-2
5476,5476,https://www.transfermarkt.com/akhisarspor_yeni-malatyaspor/index/spielbericht/3069980,18,31,-2
5477,5477,https://www.transfermarkt.com/goztepe_antalyaspor/index/spielbericht/3069981,18,31,3
5478,5478,https://www.transfermarkt.com/galatasaray_besiktas-jk/index/spielbericht/3069982,18,31,2
5479,5479,https://www.transfermarkt.com/alanyaspor_konyaspor/index/spielbericht/3069983,18,31,-2
5480,5480,https://www.transfermarkt.com/trabzonspor_kayserispor/index/spielbericht/3069984,18,31,2
5481,5481,https://www.transfermarkt.com/antalyaspor_bursaspor/index/spielbericht/3069994,18,32,-1
5482,5482,https://www.transfermarkt.com/caykur-rizespor_galatasaray/index/spielbericht/3069993,18,32,-1
5483,5483,https://www.transfermarkt.com/fenerbahce_akhisarspor/index/spielbericht/3069987,18,32,1
5484,5484,https://www.transfermarkt.com/goztepe_sivasspor/index/spielbericht/3069989,18,32,0
5485,5485,https://www.transfermarkt.com/kayserispor_kasimpasa/index/spielbericht/3069991,18,32,1
5486,5486,https://www.transfermarkt.com/konyaspor_trabzonspor/index/spielbericht/3069992,18,32,0
5487,5487,https://www.transfermarkt.com/basaksehir-fk_mke-ankaragucu/index/spielbericht/3069986,18,32,1
5488,5488,https://www.transfermarkt.com/yeni-malatyaspor_buyuksehir-belediye-erzurumspor/index/spielbericht/3069990,18,32,2
5489,5489,https://www.transfermarkt.com/besiktas-jk_alanyaspor/index/spielbericht/3069988,18,32,1
5490,5490,https://www.transfermarkt.com/kasimpasa_konyaspor/index/spielbericht/3070002,18,33,0
5491,5491,https://www.transfermarkt.com/antalyaspor_yeni-malatyaspor/index/spielbericht/3069998,18,33,3
5492,5492,https://www.transfermarkt.com/trabzonspor_besiktas-jk/index/spielbericht/3070001,18,33,1
5493,5493,https://www.transfermarkt.com/akhisarspor_kayserispor/index/spielbericht/3069996,18,33,0
5494,5494,https://www.transfermarkt.com/bursaspor_goztepe/index/spielbericht/3069997,18,33,0
5495,5495,https://www.transfermarkt.com/alanyaspor_caykur-rizespor/index/spielbericht/3069995,18,33,0
5496,5496,https://www.transfermarkt.com/galatasaray_basaksehir-fk/index/spielbericht/3070000,18,33,1
5497,5497,https://www.transfermarkt.com/mke-ankaragucu_sivasspor/index/spielbericht/3069999,18,33,2
5498,5498,https://www.transfermarkt.com/buyuksehir-belediye-erzurumspor_fenerbahce/index/spielbericht/3070003,18,33,-1
5499,5499,https://www.transfermarkt.com/basaksehir-fk_alanyaspor/index/spielbericht/3070011,18,34,0
5500,5500,https://www.transfermarkt.com/besiktas-jk_kasimpasa/index/spielbericht/3070005,18,34,1
5501,5501,https://www.transfermarkt.com/sivasspor_galatasaray/index/spielbericht/3070006,18,34,1
5502,5502,https://www.transfermarkt.com/caykur-rizespor_trabzonspor/index/spielbericht/3070010,18,34,-1
5503,5503,https://www.transfermarkt.com/konyaspor_akhisarspor/index/spielbericht/3070009,18,34,0
5504,5504,https://www.transfermarkt.com/goztepe_mke-ankaragucu/index/spielbericht/3070004,18,34,1
5505,5505,https://www.transfermarkt.com/fenerbahce_antalyaspor/index/spielbericht/3070007,18,34,2
5506,5506,https://www.transfermarkt.com/kayserispor_buyuksehir-belediye-erzurumspor/index/spielbericht/3070008,18,34,-2
5507,5507,https://www.transfermarkt.com/yeni-malatyaspor_bursaspor/index/spielbericht/3070012,18,34,-1
5508,5508,https://www.transfermarkt.com/denizlispor_galatasaray/index/spielbericht/3221074,19,1,2
5509,5509,https://www.transfermarkt.com/genclerbirligi-ankara_caykur-rizespor/index/spielbericht/3221069,19,1,-1
5510,5510,https://www.transfermarkt.com/kayserispor_alanyaspor/index/spielbericht/3221066,19,1,-1
5511,5511,https://www.transfermarkt.com/sivasspor_besiktas-jk/index/spielbericht/3221071,19,1,3
5512,5512,https://www.transfermarkt.com/konyaspor_mke-ankaragucu/index/spielbericht/3221070,19,1,0
5513,5513,https://www.transfermarkt.com/goztepe_antalyaspor/index/spielbericht/3221067,19,1,-1
5514,5514,https://www.transfermarkt.com/kasimpasa_trabzonspor/index/spielbericht/3221068,19,1,0
5515,5515,https://www.transfermarkt.com/yeni-malatyaspor_basaksehir-fk/index/spielbericht/3221073,19,1,3
5516,5516,https://www.transfermarkt.com/fenerbahce_gaziantep-fk/index/spielbericht/3221072,19,1,5
5517,5517,https://www.transfermarkt.com/besiktas-jk_goztepe/index/spielbericht/3221091,19,2,3
5518,5518,https://www.transfermarkt.com/mke-ankaragucu_kayserispor/index/spielbericht/3221087,19,2,0
5519,5519,https://www.transfermarkt.com/alanyaspor_kasimpasa/index/spielbericht/3221088,19,2,3
5520,5520,https://www.transfermarkt.com/basaksehir-fk_fenerbahce/index/spielbericht/3221089,19,2,-1
5521,5521,https://www.transfermarkt.com/caykur-rizespor_sivasspor/index/spielbericht/3221090,19,2,1
5522,5522,https://www.transfermarkt.com/trabzonspor_yeni-malatyaspor/index/spielbericht/3221092,19,2,1
5523,5523,https://www.transfermarkt.com/galatasaray_konyaspor/index/spielbericht/3221086,19,2,0
5524,5524,https://www.transfermarkt.com/antalyaspor_denizlispor/index/spielbericht/3221093,19,2,-2
5525,5525,https://www.transfermarkt.com/gaziantep-fk_genclerbirligi-ankara/index/spielbericht/3221085,19,2,3
5526,5526,https://www.transfermarkt.com/kasimpasa_mke-ankaragucu/index/spielbericht/3221096,19,3,-1
5527,5527,https://www.transfermarkt.com/kayserispor_galatasaray/index/spielbericht/3221102,19,3,-1
5528,5528,https://www.transfermarkt.com/konyaspor_antalyaspor/index/spielbericht/3221100,19,3,0
5529,5529,https://www.transfermarkt.com/goztepe_denizlispor/index/spielbericht/3221094,19,3,0
5530,5530,https://www.transfermarkt.com/besiktas-jk_caykur-rizespor/index/spielbericht/3221101,19,3,0
5531,5531,https://www.transfermarkt.com/genclerbirligi-ankara_basaksehir-fk/index/spielbericht/3221095,19,3,-1
5532,5532,https://www.transfermarkt.com/sivasspor_gaziantep-fk/index/spielbericht/3221097,19,3,0
5533,5533,https://www.transfermarkt.com/fenerbahce_trabzonspor/index/spielbericht/3221098,19,3,0
5534,5534,https://www.transfermarkt.com/yeni-malatyaspor_alanyaspor/index/spielbericht/3221099,19,3,-1
5535,5535,https://www.transfermarkt.com/galatasaray_kasimpasa/index/spielbericht/3223047,19,4,1
5536,5536,https://www.transfermarkt.com/basaksehir-fk_sivasspor/index/spielbericht/3223041,19,4,0
5537,5537,https://www.transfermarkt.com/gaziantep-fk_besiktas-jk/index/spielbericht/3223045,19,4,1
5538,5538,https://www.transfermarkt.com/antalyaspor_kayserispor/index/spielbericht/3223048,19,4,0
5539,5539,https://www.transfermarkt.com/mke-ankaragucu_yeni-malatyaspor/index/spielbericht/3223043,19,4,-4
5540,5540,https://www.transfermarkt.com/caykur-rizespor_goztepe/index/spielbericht/3223046,19,4,0
5541,5541,https://www.transfermarkt.com/denizlispor_konyaspor/index/spielbericht/3223042,19,4,-1
5542,5542,https://www.transfermarkt.com/trabzonspor_genclerbirligi-ankara/index/spielbericht/3223044,19,4,0
5543,5543,https://www.transfermarkt.com/alanyaspor_fenerbahce/index/spielbericht/3223040,19,4,2
5544,5544,https://www.transfermarkt.com/goztepe_konyaspor/index/spielbericht/3223052,19,5,1
5545,5545,https://www.transfermarkt.com/kasimpasa_antalyaspor/index/spielbericht/3223056,19,5,3
5546,5546,https://www.transfermarkt.com/kayserispor_denizlispor/index/spielbericht/3223057,19,5,0
5547,5547,https://www.transfermarkt.com/fenerbahce_mke-ankaragucu/index/spielbericht/3223054,19,5,1
5548,5548,https://www.transfermarkt.com/caykur-rizespor_gaziantep-fk/index/spielbericht/3223050,19,5,-1
5549,5549,https://www.transfermarkt.com/genclerbirligi-ankara_alanyaspor/index/spielbericht/3223053,19,5,0
5550,5550,https://www.transfermarkt.com/yeni-malatyaspor_galatasaray/index/spielbericht/3223055,19,5,0
5551,5551,https://www.transfermarkt.com/sivasspor_trabzonspor/index/spielbericht/3223049,19,5,1
5552,5552,https://www.transfermarkt.com/besiktas-jk_basaksehir-fk/index/spielbericht/3223051,19,5,0
5553,5553,https://www.transfermarkt.com/basaksehir-fk_caykur-rizespor/index/spielbericht/3223058,19,6,5
5554,5554,https://www.transfermarkt.com/denizlispor_kasimpasa/index/spielbericht/3223065,19,6,-1
5555,5555,https://www.transfermarkt.com/alanyaspor_sivasspor/index/spielbericht/3223062,19,6,0
5556,5556,https://www.transfermarkt.com/galatasaray_fenerbahce/index/spielbericht/3223066,19,6,0
5557,5557,https://www.transfermarkt.com/konyaspor_kayserispor/index/spielbericht/3223064,19,6,1
5558,5558,https://www.transfermarkt.com/antalyaspor_yeni-malatyaspor/index/spielbericht/3223060,19,6,3
5559,5559,https://www.transfermarkt.com/mke-ankaragucu_genclerbirligi-ankara/index/spielbericht/3223061,19,6,1
5560,5560,https://www.transfermarkt.com/trabzonspor_besiktas-jk/index/spielbericht/3223063,19,6,3
5561,5561,https://www.transfermarkt.com/gaziantep-fk_goztepe/index/spielbericht/3223059,19,6,0
5562,5562,https://www.transfermarkt.com/yeni-malatyaspor_denizlispor/index/spielbericht/3223068,19,7,4
5563,5563,https://www.transfermarkt.com/fenerbahce_antalyaspor/index/spielbericht/3223071,19,7,-1
5564,5564,https://www.transfermarkt.com/kasimpasa_konyaspor/index/spielbericht/3223072,19,7,-3
5565,5565,https://www.transfermarkt.com/goztepe_kayserispor/index/spielbericht/3223075,19,7,4
5566,5566,https://www.transfermarkt.com/genclerbirligi-ankara_galatasaray/index/spielbericht/3223070,19,7,0
5567,5567,https://www.transfermarkt.com/sivasspor_mke-ankaragucu/index/spielbericht/3223067,19,7,2
5568,5568,https://www.transfermarkt.com/besiktas-jk_alanyaspor/index/spielbericht/3223074,19,7,2
5569,5569,https://www.transfermarkt.com/gaziantep-fk_basaksehir-fk/index/spielbericht/3223069,19,7,-1
5570,5570,https://www.transfermarkt.com/caykur-rizespor_trabzonspor/index/spielbericht/3223073,19,7,-1
5571,5571,https://www.transfermarkt.com/galatasaray_sivasspor/index/spielbericht/3223084,19,8,1
5572,5572,https://www.transfermarkt.com/antalyaspor_genclerbirligi-ankara/index/spielbericht/3223076,19,8,-6
5573,5573,https://www.transfermarkt.com/trabzonspor_gaziantep-fk/index/spielbericht/3223080,19,8,3
5574,5574,https://www.transfermarkt.com/basaksehir-fk_goztepe/index/spielbericht/3223081,19,8,1
5575,5575,https://www.transfermarkt.com/mke-ankaragucu_besiktas-jk/index/spielbericht/3223079,19,8,0
